enrollee_id,city,city_dev_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,looking_for_job_change,split,experience_numeric,last_new_job_numeric,job_change_label
27251,city_104,0.924,Male,Yes,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,7,0,train,9,1,Not Looking
22919,city_50,0.8959999999999999,Male,Yes,no_enrollment,Masters,STEM,10,<10,Early Stage Startup,4,10,0,train,10,4,Not Looking
15183,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,3,36,0,train,6,3,Not Looking
19142,city_100,0.887,Male,No,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,78,0,train,3,0,Not Looking
12382,city_21,0.624,Unknown,No,Full time course,Masters,STEM,15,1000-4999,Public Sector,3,174,0,train,15,3,Not Looking
17875,city_45,0.89,Male,No,Full time course,Graduate,STEM,6,Unknown,Unknown,1,17,0,train,6,1,Not Looking
26912,city_103,0.92,Male,No,Full time course,Graduate,STEM,3,Unknown,Unknown,never,138,1,train,3,0,Looking
25992,city_114,0.926,Male,Yes,no_enrollment,Graduate,STEM,18,50-99,Public Sector,>4,19,0,train,18,5,Not Looking
18198,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,1,116,0,train,19,1,Not Looking
7506,city_103,0.92,Male,Yes,no_enrollment,High School,Unknown,>20,100-500,Pvt Ltd,>4,18,0,train,21,5,Not Looking
8436,city_105,0.794,Male,Yes,no_enrollment,Masters,STEM,7,100-500,Funded Startup,1,68,0,train,7,1,Not Looking
21455,city_114,0.926,Unknown,Yes,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,55,0,train,3,1,Not Looking
28207,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,32,0,train,21,5,Not Looking
21811,city_16,0.91,Unknown,Yes,Part time course,Masters,STEM,18,<10,Pvt Ltd,2,145,0,train,18,2,Not Looking
17428,city_23,0.899,Unknown,Yes,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,44,0,train,10,1,Not Looking
19875,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,88,1,train,13,5,Looking
29930,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,58,0,train,21,5,Not Looking
2704,city_100,0.887,Male,Yes,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,4,67,0,train,11,4,Not Looking
30234,city_103,0.92,Male,No,no_enrollment,Graduate,Arts,>20,500-999,Public Sector,>4,98,0,train,21,5,Not Looking
5314,city_141,0.763,Unknown,No,Full time course,Graduate,STEM,2,Unknown,Unknown,never,74,1,train,2,0,Looking
10875,city_16,0.91,Male,Yes,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,88,0,train,9,5,Not Looking
28781,city_142,0.727,Male,Yes,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,70,0,train,12,1,Not Looking
13196,city_41,0.8270000000000001,Male,Yes,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,31,0,train,15,5,Not Looking
31427,city_123,0.738,Male,Yes,no_enrollment,Graduate,STEM,16,<10,Funded Startup,3,174,0,train,16,3,Not Looking
7037,city_41,0.8270000000000001,Male,Yes,Full time course,High School,Unknown,4,1000-4999,Pvt Ltd,1,64,0,train,4,1,Not Looking
7368,city_103,0.92,Male,Yes,no_enrollment,Graduate,Humanities,>20,Unknown,Unknown,1,39,1,train,21,1,Looking
12099,city_76,0.698,Male,No,Full time course,Masters,STEM,7,Unknown,Unknown,2,6,0,train,7,2,Not Looking
6096,city_114,0.926,Male,Yes,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,132,0,train,21,4,Not Looking
30017,city_53,0.74,Male,Yes,Unknown,Graduate,STEM,2,Unknown,Unknown,2,78,1,train,2,2,Looking
32080,city_11,0.55,Unknown,Yes,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,46,0,train,2,2,Not Looking
7867,city_21,0.624,Male,Yes,Full time course,Graduate,STEM,3,50-99,Unknown,1,48,0,train,3,1,Not Looking
26796,city_136,0.897,Male,Yes,no_enrollment,Unknown,Unknown,17,50-99,Early Stage Startup,3,58,0,train,17,3,Not Looking
4694,city_98,0.949,Male,No,no_enrollment,High School,Unknown,1,Unknown,Pvt Ltd,never,32,0,train,1,0,Not Looking
10563,city_105,0.794,Male,Yes,no_enrollment,Graduate,Business Degree,3,100-500,Pvt Ltd,2,12,0,train,3,2,Not Looking
1592,city_103,0.92,Male,Yes,no_enrollment,Phd,STEM,>20,5000-9999,NGO,>4,48,0,train,21,5,Not Looking
11162,city_45,0.89,Male,No,no_enrollment,High School,Unknown,4,<10,Pvt Ltd,1,39,0,train,4,1,Not Looking
18944,city_159,0.843,Unknown,Yes,no_enrollment,Graduate,STEM,9,100-500,NGO,1,130,0,train,9,1,Not Looking
19614,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,never,36,1,train,0.5,0,Looking
1450,city_25,0.698,Male,No,no_enrollment,Graduate,STEM,5,Unknown,Unknown,4,56,1,train,5,4,Looking
11484,city_97,0.925,Male,Yes,no_enrollment,Primary School,Unknown,>20,Unknown,Unknown,2,111,0,train,21,2,Not Looking
32592,city_160,0.92,Male,Yes,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,100,0,train,11,1,Not Looking
3417,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,19,Unknown,Unknown,1,45,1,train,19,1,Looking
20574,city_79,0.698,Unknown,No,no_enrollment,Masters,STEM,3,Unknown,Unknown,never,22,1,train,3,0,Looking
11905,city_114,0.926,Unknown,Yes,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,40,0,train,14,4,Not Looking
31365,city_21,0.624,Male,Yes,no_enrollment,High School,Unknown,11,Unknown,Unknown,never,82,1,train,11,0,Looking
31459,city_16,0.91,Female,Yes,no_enrollment,Masters,Humanities,4,100-500,Pvt Ltd,2,74,0,train,4,2,Not Looking
32554,city_103,0.92,Male,No,Full time course,Graduate,STEM,2,NA,Public Sector,1,336,0,train,2,1,Not Looking
10118,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,48,1,train,21,2,Looking
17982,city_21,0.624,Unknown,No,Unknown,Unknown,Unknown,16,Unknown,Unknown,never,40,1,train,16,0,Looking
14838,city_104,0.924,Male,Yes,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,133,0,train,16,1,Not Looking
31089,city_114,0.926,Male,Yes,Full time course,Graduate,STEM,7,Unknown,Unknown,2,21,1,train,7,2,Looking
9873,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,4,180,0,train,21,4,Not Looking
13798,city_71,0.884,Unknown,No,Full time course,Graduate,STEM,5,Unknown,Unknown,1,147,0,train,5,1,Not Looking
19196,city_160,0.92,Unknown,Yes,no_enrollment,Graduate,Humanities,2,10000+,Public Sector,1,38,0,train,2,1,Not Looking
5389,city_40,0.7759999999999999,Male,Yes,no_enrollment,High School,Unknown,1,NA,Pvt Ltd,1,89,0,train,1,1,Not Looking
28410,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,36,0,train,21,1,Not Looking
31092,city_21,0.624,Female,No,Full time course,High School,Unknown,5,Unknown,Unknown,never,111,1,train,5,0,Looking
28739,city_16,0.91,Male,No,Full time course,High School,Unknown,2,<10,Other,1,9,0,train,2,1,Not Looking
8082,city_16,0.91,Unknown,Yes,no_enrollment,Masters,Other,Unknown,50-99,Pvt Ltd,2,40,0,train,NA,2,Not Looking
21286,city_21,0.624,Male,Yes,no_enrollment,High School,Unknown,12,Unknown,Unknown,2,135,0,train,12,2,Not Looking
19373,city_103,0.92,Male,Yes,no_enrollment,Graduate,Humanities,2,50-99,NGO,1,35,0,train,2,1,Not Looking
5791,city_75,0.939,Male,No,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,30,0,train,21,1,Not Looking
19179,city_16,0.91,Male,Yes,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,23,0,train,21,5,Not Looking
2030,city_57,0.866,Male,Yes,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,26,0,train,15,1,Not Looking
17691,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,13,0,train,21,5,Not Looking
11652,city_16,0.91,Male,Yes,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,56,0,train,21,5,Not Looking
15405,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,51,0,train,10,2,Not Looking
11284,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,1,19,0,train,16,1,Not Looking
30923,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,11,0,train,21,5,Not Looking
811,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,9,1,train,7,1,Looking
17959,city_173,0.878,Male,No,Full time course,Masters,STEM,9,Unknown,Unknown,1,50,0,train,9,1,Not Looking
21857,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,53,0,train,16,2,Not Looking
1127,city_91,0.691,Male,Yes,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,never,8,1,train,5,0,Looking
16063,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,3,192,0,train,7,3,Not Looking
14971,city_16,0.91,Male,Yes,no_enrollment,Masters,STEM,16,50-99,Unknown,never,4,0,train,16,0,Not Looking
29903,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,2,51,0,train,5,2,Not Looking
9077,city_114,0.926,Male,Yes,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,1,29,0,train,7,1,Not Looking
11965,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,5,10000+,NGO,1,31,0,train,5,1,Not Looking
12078,city_173,0.878,Male,Yes,no_enrollment,Masters,STEM,>20,Unknown,Unknown,4,130,0,train,21,4,Not Looking
31974,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,162,0,train,21,1,Not Looking
4048,city_114,0.926,Male,Yes,Part time course,High School,Unknown,18,100-500,Pvt Ltd,1,13,0,train,18,1,Not Looking
32874,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,86,0,train,19,5,Not Looking
13839,city_71,0.884,Unknown,No,no_enrollment,Masters,STEM,1,Unknown,Unknown,1,45,1,train,1,1,Looking
4303,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,43,0,train,21,5,Not Looking
16721,city_16,0.91,Unknown,Yes,no_enrollment,Graduate,STEM,16,Unknown,Unknown,never,13,0,train,16,0,Not Looking
27828,city_21,0.624,Female,Yes,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,30,0,train,4,2,Not Looking
13474,city_21,0.624,Male,Yes,Unknown,Masters,STEM,14,1000-4999,Pvt Ltd,4,56,1,train,14,4,Looking
20757,city_114,0.926,Unknown,No,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,8,1,train,5,1,Looking
20534,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,4,26,0,train,17,4,Not Looking
24949,city_64,0.6659999999999999,Male,Yes,no_enrollment,Graduate,STEM,9,100-500,NGO,1,1,0,train,9,1,Not Looking
13770,city_145,0.555,Unknown,Yes,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,25,0,train,2,1,Not Looking
4275,city_71,0.884,Male,Yes,Full time course,Graduate,STEM,>20,NA,Pvt Ltd,>4,218,0,train,21,5,Not Looking
8195,city_16,0.91,Female,Yes,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,1,84,0,train,2,1,Not Looking
3537,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,98,0,train,6,1,Not Looking
14537,city_90,0.698,Male,Yes,no_enrollment,Graduate,STEM,1,NA,Early Stage Startup,1,32,0,train,1,1,Not Looking
7316,city_65,0.802,Male,Yes,Full time course,Graduate,STEM,8,Unknown,Unknown,1,30,1,train,8,1,Looking
2617,city_16,0.91,Unknown,No,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,28,0,train,2,1,Not Looking
14145,city_162,0.767,Male,No,no_enrollment,High School,Unknown,7,Unknown,Unknown,never,116,0,train,7,0,Not Looking
11777,city_16,0.91,Female,No,Full time course,Graduate,STEM,3,Unknown,Unknown,never,34,1,train,3,0,Looking
10043,city_114,0.926,Male,Yes,no_enrollment,High School,Unknown,12,50-99,Pvt Ltd,>4,314,0,train,12,5,Not Looking
11960,city_90,0.698,Male,No,Part time course,Masters,STEM,7,Unknown,Pvt Ltd,1,24,1,train,7,1,Looking
19633,city_21,0.624,Unknown,Yes,Full time course,Masters,STEM,5,100-500,Unknown,Unknown,28,1,train,5,NA,Looking
4341,city_101,0.5579999999999999,Unknown,Yes,Full time course,Graduate,STEM,6,NA,Public Sector,2,51,1,train,6,2,Looking
20974,city_103,0.92,Female,No,no_enrollment,Graduate,Humanities,3,50-99,Funded Startup,2,24,0,train,3,2,Not Looking
19375,city_21,0.624,Unknown,No,no_enrollment,Graduate,STEM,10,Unknown,Unknown,1,34,1,train,10,1,Looking
29471,city_21,0.624,Male,Yes,no_enrollment,Masters,STEM,19,Unknown,Unknown,>4,13,1,train,19,5,Looking
18051,city_114,0.926,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,46,0,train,21,5,Not Looking
14356,city_103,0.92,Female,Yes,no_enrollment,Unknown,Unknown,>20,Unknown,Unknown,>4,56,0,train,21,5,Not Looking
32067,city_21,0.624,Unknown,No,Part time course,Graduate,STEM,10,100-500,NGO,1,107,1,train,10,1,Looking
11547,city_40,0.7759999999999999,Female,Yes,no_enrollment,Graduate,STEM,2,NA,Pvt Ltd,1,15,0,train,2,1,Not Looking
16071,city_128,0.527,Male,Yes,Part time course,Graduate,STEM,7,500-999,Pvt Ltd,1,20,1,train,7,1,Looking
19912,city_64,0.6659999999999999,Male,Yes,no_enrollment,Graduate,Other,6,50-99,Funded Startup,1,134,0,train,6,1,Not Looking
7757,city_21,0.624,Male,Yes,Unknown,Graduate,STEM,3,Unknown,Unknown,1,198,0,train,3,1,Not Looking
17784,city_101,0.5579999999999999,Male,Yes,no_enrollment,Graduate,STEM,6,NA,Pvt Ltd,1,204,0,train,6,1,Not Looking
32872,city_53,0.74,Male,Yes,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,102,0,train,3,1,Not Looking
4733,city_103,0.92,Female,Yes,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,4,96,0,train,21,4,Not Looking
26879,city_16,0.91,Male,No,no_enrollment,Graduate,STEM,12,Unknown,Unknown,3,150,1,train,12,3,Looking
17640,city_71,0.884,Male,Yes,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,2,46,0,train,19,2,Not Looking
20740,city_28,0.939,Male,Yes,no_enrollment,Graduate,STEM,3,100-500,Unknown,2,64,1,train,3,2,Looking
25588,city_165,0.903,Male,No,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,54,0,train,21,5,Not Looking
12986,city_90,0.698,Male,Yes,no_enrollment,Graduate,STEM,12,100-500,NGO,2,16,0,train,12,2,Not Looking
2051,city_21,0.624,Unknown,Yes,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,Unknown,41,1,train,11,NA,Looking
6646,city_136,0.897,Male,Yes,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1,26,0,train,10,1,Not Looking
27157,city_10,0.895,Male,Yes,Full time course,High School,Unknown,7,Unknown,Unknown,1,36,0,train,7,1,Not Looking
33172,city_21,0.624,Male,Yes,Unknown,Graduate,STEM,7,Unknown,Pvt Ltd,2,65,0,train,7,2,Not Looking
7460,city_141,0.763,Unknown,Yes,no_enrollment,Masters,STEM,8,<10,Pvt Ltd,1,56,0,train,8,1,Not Looking
8830,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,1,30,0,train,21,1,Not Looking
1877,city_160,0.92,Male,Yes,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,45,0,train,21,5,Not Looking
27315,city_158,0.7659999999999999,Male,Yes,no_enrollment,Graduate,STEM,8,100-500,NGO,1,68,0,train,8,1,Not Looking
2874,city_41,0.8270000000000001,Unknown,Yes,Part time course,Masters,Unknown,18,10000+,Pvt Ltd,>4,49,1,train,18,5,Looking
5287,city_107,0.518,Unknown,No,Full time course,Masters,STEM,8,Unknown,Pvt Ltd,never,6,1,train,8,0,Looking
28909,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,No Major,<1,100-500,Pvt Ltd,1,76,0,train,0.5,1,Not Looking
14947,city_71,0.884,Male,Yes,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,21,0,train,10,1,Not Looking
3599,city_160,0.92,Male,No,no_enrollment,Graduate,STEM,3,Unknown,Public Sector,3,80,0,train,3,3,Not Looking
7172,city_103,0.92,Male,Yes,no_enrollment,Masters,Other,>20,Unknown,Unknown,>4,25,1,train,21,5,Looking
17003,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,78,0,train,20,5,Not Looking
10687,city_16,0.91,Male,No,Full time course,Graduate,STEM,1,Unknown,Unknown,never,14,0,train,1,0,Not Looking
6091,city_114,0.926,Male,Yes,no_enrollment,High School,Unknown,>20,Unknown,Unknown,1,152,0,train,21,1,Not Looking
786,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,94,1,train,5,2,Looking
21180,city_99,0.915,Male,No,no_enrollment,Masters,STEM,15,1000-4999,Public Sector,never,28,0,train,15,0,Not Looking
20458,city_36,0.893,Unknown,Yes,no_enrollment,Graduate,STEM,14,100-500,Early Stage Startup,1,15,1,train,14,1,Looking
21622,city_21,0.624,Unknown,Yes,Unknown,Graduate,STEM,3,100-500,Pvt Ltd,1,107,1,train,3,1,Looking
31719,city_16,0.91,Male,No,no_enrollment,Graduate,STEM,>20,100-500,Unknown,2,100,0,train,21,2,Not Looking
10838,city_93,0.865,Male,Yes,no_enrollment,Graduate,No Major,14,<10,Pvt Ltd,never,57,0,train,14,0,Not Looking
18246,city_11,0.55,Male,Yes,no_enrollment,Graduate,STEM,6,NA,Pvt Ltd,never,89,1,train,6,0,Looking
11685,city_21,0.624,Unknown,No,Full time course,High School,Unknown,2,Unknown,Unknown,1,40,0,train,2,1,Not Looking
28480,city_71,0.884,Male,No,Full time course,Graduate,STEM,5,Unknown,Unknown,1,56,0,train,5,1,Not Looking
4031,city_67,0.855,Male,Yes,no_enrollment,High School,Unknown,18,50-99,Pvt Ltd,>4,66,0,train,18,5,Not Looking
25120,city_21,0.624,Unknown,No,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,never,12,0,train,4,0,Not Looking
20149,city_103,0.92,Unknown,Yes,Full time course,Graduate,STEM,4,100-500,Unknown,Unknown,78,1,train,4,NA,Looking
3789,city_160,0.92,Male,Yes,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,55,0,train,21,5,Not Looking
27092,city_114,0.926,Female,No,Full time course,Graduate,STEM,10,1000-4999,Public Sector,4,28,0,train,10,4,Not Looking
25299,city_136,0.897,Unknown,Yes,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,64,0,train,21,5,Not Looking
1659,city_103,0.92,Male,No,no_enrollment,High School,Unknown,4,Unknown,Pvt Ltd,never,32,0,train,4,0,Not Looking
117,city_16,0.91,Unknown,Yes,no_enrollment,Graduate,STEM,5,NA,Pvt Ltd,1,117,0,train,5,1,Not Looking
1752,city_70,0.698,Male,Yes,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1,28,0,train,18,1,Not Looking
726,city_98,0.949,Unknown,Yes,no_enrollment,Masters,STEM,13,NA,Pvt Ltd,4,35,0,train,13,4,Not Looking
9653,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,66,0,train,21,5,Not Looking
7326,city_75,0.939,Male,Yes,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,8,1,train,21,5,Looking
27197,city_16,0.91,Male,No,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,210,0,train,21,5,Not Looking
25078,city_162,0.767,Unknown,Yes,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,1,39,0,train,10,1,Not Looking
11683,city_114,0.926,Male,No,Full time course,Graduate,STEM,10,Unknown,Other,Unknown,12,0,train,10,NA,Not Looking
23586,city_98,0.949,Male,Yes,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,37,0,train,21,5,Not Looking
1958,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,114,1,train,12,4,Looking
28104,city_103,0.92,Male,Yes,no_enrollment,Graduate,Arts,11,50-99,Pvt Ltd,2,82,0,train,11,2,Not Looking
1665,city_103,0.92,Male,No,no_enrollment,High School,Unknown,3,NA,Early Stage Startup,1,110,0,train,3,1,Not Looking
17649,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,28,0,train,21,5,Not Looking
9220,city_36,0.893,Male,No,no_enrollment,Graduate,Business Degree,19,1000-4999,Pvt Ltd,never,188,0,train,19,0,Not Looking
6472,city_21,0.624,Male,Yes,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,109,1,train,4,1,Looking
4140,city_93,0.865,Male,Yes,no_enrollment,High School,Unknown,>20,50-99,Pvt Ltd,never,156,0,train,21,0,Not Looking
8870,city_103,0.92,Male,No,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,96,0,train,3,0,Not Looking
32903,city_114,0.926,Male,No,no_enrollment,Masters,STEM,>20,50-99,Public Sector,>4,15,0,train,21,5,Not Looking
18548,city_21,0.624,Male,Yes,Full time course,Graduate,STEM,6,<10,Early Stage Startup,never,98,0,train,6,0,Not Looking
17569,city_162,0.767,Male,Yes,Full time course,Graduate,STEM,>20,Unknown,Unknown,4,38,0,train,21,4,Not Looking
19255,city_48,0.493,Male,Yes,Full time course,Graduate,STEM,4,Unknown,Unknown,1,18,1,train,4,1,Looking
23147,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,8,Unknown,Unknown,3,90,1,train,8,3,Looking
26037,city_73,0.754,Female,Yes,Full time course,Graduate,STEM,6,Unknown,Unknown,1,25,1,train,6,1,Looking
2920,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,153,0,train,14,1,Not Looking
21551,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,41,0,train,6,1,Not Looking
1700,city_21,0.624,Unknown,No,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,54,0,train,2,1,Not Looking
17296,city_21,0.624,Male,Yes,Full time course,Graduate,STEM,<1,NA,Early Stage Startup,never,23,0,train,0.5,0,Not Looking
31087,city_61,0.913,Male,No,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,4,9,0,train,6,4,Not Looking
16136,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,14,Unknown,Unknown,1,43,0,train,14,1,Not Looking
7372,city_97,0.925,Male,Yes,no_enrollment,Masters,STEM,>20,Unknown,Unknown,1,82,0,train,21,1,Not Looking
16701,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,29,0,train,10,1,Not Looking
30011,city_136,0.897,Male,Yes,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,48,0,train,6,2,Not Looking
3229,city_160,0.92,Male,Yes,no_enrollment,Graduate,STEM,12,Unknown,Unknown,1,10,1,train,12,1,Looking
5322,city_64,0.6659999999999999,Unknown,Yes,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,158,0,train,7,1,Not Looking
28217,city_103,0.92,Male,No,Full time course,Graduate,STEM,2,Unknown,Unknown,never,107,1,train,2,0,Looking
14149,city_11,0.55,Male,No,Full time course,Graduate,STEM,5,Unknown,Unknown,1,32,1,train,5,1,Looking
1954,city_61,0.913,Male,Yes,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,218,0,train,14,1,Not Looking
4400,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,2,43,0,train,6,2,Not Looking
27803,city_75,0.939,Male,Yes,no_enrollment,Graduate,STEM,16,1000-4999,NGO,1,40,0,train,16,1,Not Looking
18765,city_16,0.91,Male,Yes,no_enrollment,High School,Unknown,10,100-500,Pvt Ltd,2,72,0,train,10,2,Not Looking
28445,city_21,0.624,Male,No,Full time course,Graduate,STEM,3,Unknown,Unknown,never,31,1,train,3,0,Looking
4537,city_21,0.624,Unknown,Yes,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,250,1,train,4,2,Looking
17436,city_21,0.624,Male,No,Full time course,Graduate,STEM,5,Unknown,Unknown,never,34,0,train,5,0,Not Looking
29306,city_159,0.843,Male,Yes,no_enrollment,Graduate,STEM,14,<10,Unknown,2,14,0,train,14,2,Not Looking
15512,city_21,0.624,Unknown,No,no_enrollment,High School,Unknown,6,Unknown,Unknown,>4,17,1,train,6,5,Looking
8678,city_134,0.698,Unknown,No,Full time course,High School,Unknown,3,10000+,Public Sector,1,35,0,train,3,1,Not Looking
16600,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,>20,50-99,Unknown,>4,106,0,train,21,5,Not Looking
17907,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,90,0,train,21,5,Not Looking
